GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
256,1978.6,4447.31,5582.57,542.0,294.42,-117.59,-4100.71,-34444.05,1929.38,23096.99,-6007.71,212.89,-791.08,-5794.82,-6585.9
257,1911.65,4582.92,5635.94,550.73,293.52,-138.68,-4069.03,-34385.26,1897.37,23066.31,-6040.83,210.76,-654.53,-5830.07,-6484.6
258,1940.46,4484.55,5566.57,557.12,286.77,-132.68,-4072.59,-34256.95,1930.1,23128.3,-6184.13,213.09,-568.34,-5971.04,-6539.38
259,1970.62,4505.58,5611.36,562.92,273.11,-124.03,-4077.02,-34153.1,1906.72,22975.31,-6184.47,213.8,-548.54,-5970.67,-6519.21
260,1900.08,4471.36,5618.43,555.37,282.56,-112.58,-4029.19,-34380.07,1958.52,23119.69,-6055.33,216.28,-615.83,-5839.05,-6454.88
261,1878.97,4410.98,5586.71,546.71,265.81,-104.44,-4090.08,-34365.47,1925.99,23153.58,-6078.35,212.11,-791.25,-5866.24,-6657.49
262,1970.83,4537.91,5625.08,554.99,279.39,-115.6,-4077.8,-34142.1,1888.21,23019.04,-6235.39,215.06,-460.03,-6020.33,-6480.37
263,1926.4,4512.32,5619.43,551.61,295.58,-129.43,-4075.9,-34314.89,1905.36,23207.35,-6191.5,214.15,-502.18,-5977.34,-6479.52
264,1955.97,4553.96,5616.19,544.34,306.09,-130.01,-4070.46,-34121.43,1914.86,23119.52,-6300.62,212.82,-310.96,-6087.81,-6398.76
265,1953.48,4477.78,5587.8,547.32,290.1,-105.76,-4081.49,-34097.73,1906.71,23177.39,-6355.64,215.49,-344.4,-6140.14,-6484.55
266,1913.85,4522.75,5609.49,550.57,321.44,-141.21,-4112.74,-34177.75,1902.6,23142.17,-6215.32,212.79,-468.83,-6002.54,-6471.37
267,1961.42,4456.54,5559.85,548.01,282.71,-120.55,-4084.43,-34268.22,1885.14,23112.09,-6130.29,215.38,-667.44,-5914.91,-6582.35
268,1956.63,4481.47,5644.78,539.13,273.19,-115.14,-4040.41,-34427.41,1931.9,23170.05,-6091.31,209.9,-585.83,-5881.41,-6467.24
269,1953.06,4567.76,5612.18,561.99,297.81,-130.82,-4079.4,-34337.38,1929.39,23171.35,-6163.07,211.24,-454.06,-5951.83,-6405.9
270,1967.24,4502.58,5628.4,540.77,301.83,-118.4,-4112.99,-34347.4,1885.84,23115.27,-6053.04,210.35,-636.85,-5842.69,-6479.54
271,1862.13,4557.78,5649.09,576.91,316.97,-115.38,-4111.72,-34297.01,1971.22,23221.94,-6206.03,207.62,-368.08,-5998.41,-6366.49
272,1950.23,4520.09,5629.44,553.55,318.19,-140.1,-4093.56,-34301.09,1923.67,23177.51,-6207.73,209.4,-462.07,-5998.33,-6460.4
273,1915.11,4387.42,5602.2,538.71,290.69,-143.91,-4045.85,-34176.61,1909.69,23231.64,-6319.81,215.15,-490.9,-6104.66,-6595.56
274,1960.9,4425.32,5580.24,548.4,296.48,-133.7,-4090.65,-34210.19,1924.18,23119.94,-6141.49,213.16,-579.06,-5928.33,-6507.39
275,1922.36,4614.82,5650.6,559.85,306.54,-150.83,-4051.03,-34409.52,1903.47,23168.15,-6114.07,213.33,-485.58,-5900.74,-6386.32
